t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
2590,533.427,381.496,501.877,247.747,55.48,526.076,533.427,-11.488,,264.371,289.516,368.11,,,-25.117,223.156,66.634,63.932,,,238.228,552.848
2591,533.254,381.359,501.75,247.747,55.133,526.006,533.254,-11.801,,264.171,289.316,368.01,,,-25.628,222.926,66.666,63.987,,,237.998,552.66
2592,533.081,381.165,501.644,247.747,54.825,525.935,533.081,-12.113,,263.971,289.116,367.91,,,-26.139,222.696,66.697,64.041,,,237.768,552.472
2593,532.907,381.03,501.548,247.747,54.516,525.865,532.907,-12.804,,263.771,288.916,367.81,,,-26.649,222.466,66.729,64.096,,,237.538,552.284
2594,532.723,380.875,501.427,247.747,54.208,525.795,532.723,-12.898,,263.571,288.716,367.71,,,-27.188,222.236,66.761,64.151,,,237.308,552.097
2595,532.54,380.703,501.297,247.747,53.9,525.724,532.54,-13.209,,263.371,288.516,367.609,,,-27.727,222.006,66.792,64.205,,,237.078,551.909
2596,532.356,380.571,501.186,247.747,53.591,525.654,532.356,-13.52,,263.171,288.316,367.509,,,-28.266,221.776,66.824,64.26,,,236.848,551.721
2597,532.172,380.384,501.087,247.747,53.283,525.583,532.172,-13.832,,262.971,288.116,367.409,,,-28.805,221.546,66.856,64.315,,,236.617,551.533
2598,531.989,380.224,500.967,247.747,52.936,525.513,531.989,-14.112,,262.771,287.916,367.309,,,-28.805,221.316,66.887,64.369,,,236.387,551.345
2599,531.805,380.059,500.843,247.747,52.589,525.442,531.805,-14.205,,262.571,287.716,367.209,,,-28.805,221.086,66.919,64.424,,,236.157,551.158
2600,531.621,379.867,500.7,247.747,52.281,525.372,531.621,-14.421,,262.371,287.516,367.109,,,-28.805,220.856,66.948,64.479,,,235.927,550.97
2601,531.438,379.68,500.565,247.747,51.972,525.31,531.438,-14.514,,262.171,287.316,367.009,,,-28.805,220.626,66.976,64.533,,,235.697,550.782
2602,531.254,379.524,500.452,247.747,51.664,525.249,531.254,-14.607,,261.971,287.116,366.909,,,-28.805,220.396,67.005,64.588,,,235.467,550.594
2603,531.07,379.334,500.327,247.747,51.356,525.187,531.07,-14.7,,261.771,286.916,366.809,,,-28.805,220.166,67.034,64.643,,,235.237,550.406
2604,530.887,379.159,500.21,247.747,51.047,525.126,530.887,-14.793,,261.571,286.716,366.709,,,-28.805,219.936,67.063,64.698,,,235.007,550.219
2605,530.703,379.014,500.089,247.747,50.739,525.064,530.703,-15.103,,261.371,286.516,366.609,,,-29.259,219.706,67.092,64.752,,,234.777,550.031
2606,530.52,378.837,499.973,247.319,50.392,525.003,530.52,-15.414,,261.171,286.316,366.509,,,-29.712,219.475,67.12,64.807,,,234.547,549.843
2607,530.336,378.68,499.878,246.891,50.045,524.941,530.336,-15.724,,260.971,286.116,366.409,,,-30.166,219.245,67.149,64.862,,,234.317,549.655
2608,530.152,378.528,499.782,246.463,49.737,524.879,530.152,-16.034,,260.771,285.916,366.309,,,-30.62,219.015,67.178,64.916,,,234.087,549.467
2609,529.969,378.384,499.657,246.035,49.429,524.818,529.969,-16.344,,260.571,285.716,366.209,,,-31.074,218.785,67.207,64.971,,,233.857,549.279
2610,529.785,378.199,499.527,245.607,49.12,524.756,529.785,-16.655,,260.371,285.516,366.109,,,-31.528,218.555,67.236,65.026,,,233.627,549.092
2611,529.601,378.01,499.402,245.179,48.812,524.695,529.601,-17.399,,260.171,285.316,366.009,,,-31.982,218.325,67.264,65.08,,,233.397,548.904
2612,529.418,377.843,499.303,244.751,48.504,524.695,529.418,-18.144,,259.971,285.116,365.909,,,-32.435,218.095,67.293,65.135,,,233.167,548.716
2613,529.234,377.675,499.204,244.323,48.195,524.695,529.234,-18.888,,259.771,284.916,365.809,,,-32.435,217.865,67.322,65.19,,,232.937,548.528
2614,529.05,377.481,499.087,243.895,47.848,524.695,529.05,-19.633,,259.571,284.716,365.709,,,-32.435,217.635,67.351,65.244,,,232.707,548.34
2615,528.867,377.288,498.964,243.466,47.502,524.695,528.867,-20.377,,259.371,284.516,365.609,,,-32.435,217.405,67.379,65.299,,,232.477,548.153
2616,528.683,377.084,498.843,243.038,47.193,524.695,528.683,-21.122,,259.171,284.316,365.509,,,-32.435,217.175,67.408,65.354,,,232.247,547.965
2617,528.499,376.916,498.72,242.61,46.885,524.695,528.499,-21.867,,258.971,284.116,365.409,,,-32.606,216.945,67.437,65.408,,,232.017,547.777
2618,528.316,376.737,498.616,242.2,46.577,524.695,528.316,-22.611,,258.771,283.916,365.309,,,-32.776,216.715,67.466,65.463,,,231.787,547.589
2619,528.132,376.544,498.472,241.79,46.268,524.695,528.132,-23.356,,258.571,283.716,365.209,,,-32.946,216.485,67.495,65.518,,,231.557,547.401
2620,527.948,376.369,498.339,241.379,45.96,524.695,527.948,-24.1,,258.371,283.516,365.109,,,-33.116,216.255,67.523,65.573,,,231.327,547.214
2621,527.765,376.171,498.217,240.969,45.652,524.695,527.765,-24.845,,258.171,283.316,365.009,,,-33.286,216.025,67.552,65.627,,,231.097,547.026
2622,527.581,375.976,498.086,240.559,45.305,524.695,527.581,-25.589,,257.971,283.116,364.909,,,-33.457,215.795,67.581,65.682,,,230.867,546.838
2623,527.397,375.818,497.964,240.131,44.958,524.695,527.397,-25.77,,257.771,282.916,364.809,,,-33.627,215.564,67.61,65.737,,,230.637,546.65
2624,527.214,375.687,497.815,239.703,44.65,524.695,527.214,-25.864,,257.571,282.716,364.709,,,-33.825,215.334,67.639,65.791,,,230.407,546.462
2625,527.03,375.552,497.664,239.275,44.341,524.695,527.03,-25.957,,257.371,282.516,364.609,,,-34.024,215.104,67.667,65.823,,,230.177,546.275
2626,526.846,375.412,497.527,238.846,44.033,524.695,526.846,-26.051,,257.171,282.316,364.509,,,-34.222,214.874,67.696,65.855,,,229.947,546.087
2627,526.663,375.237,497.43,238.418,43.725,524.695,526.663,-26.145,,256.971,282.116,364.409,,,-34.421,214.644,67.725,65.886,,,229.717,545.899
2628,526.479,375.102,497.296,237.99,43.416,524.695,526.479,-26.239,,256.771,281.916,364.309,,,-35.442,214.414,67.754,65.918,,,229.487,545.711
2629,526.295,374.914,497.173,237.58,43.108,524.695,526.295,-26.332,,256.571,281.716,364.209,,,-36.463,214.184,67.782,65.95,,,229.257,545.523
2630,526.112,374.733,497.033,237.17,42.761,524.695,526.112,-26.426,,256.371,281.516,364.109,,,-37.484,213.954,67.811,65.981,,,229.027,545.336
2631,525.928,374.552,496.912,236.76,42.414,524.695,525.928,-26.52,,256.171,281.315,364.009,,,-38.505,213.724,67.84,66.013,,,228.797,545.318
2632,525.745,374.407,496.816,236.349,42.106,524.695,525.745,-26.614,,255.971,281.115,363.909,,,-39.111,213.494,67.869,66.045,,,228.567,545.301
2633,525.561,374.27,496.683,235.939,41.797,524.695,525.561,-27.082,,255.771,280.915,363.809,,,-39.721,213.264,67.898,66.076,,,228.337,545.284
2634,525.387,374.124,496.583,235.529,41.489,524.695,525.387,-27.551,,255.571,280.715,363.709,,,-39.919,213.034,67.926,66.108,,,228.107,545.267
2635,525.214,373.964,496.477,235.101,41.181,524.695,525.214,-28.02,,255.371,280.515,363.609,,,-40.117,212.804,67.955,66.14,,,227.876,545.25
2636,525.04,373.773,496.373,234.673,40.872,524.695,525.04,-28.488,,255.171,280.315,363.509,,,-40.353,212.574,67.987,66.171,,,227.646,545.233
2637,524.867,373.645,496.267,234.244,40.564,524.695,524.867,-28.78,,254.971,280.115,363.409,,,-40.522,212.344,68.018,66.203,,,227.416,545.216
2638,524.694,373.515,496.115,233.816,40.217,524.695,524.694,-28.873,,254.771,279.915,363.309,,,-40.72,212.114,68.05,66.235,,,227.186,545.199
2639,524.52,373.378,496.003,233.388,39.87,524.695,524.52,-28.966,,254.571,279.715,363.209,,,-40.917,211.884,68.082,66.266,,,226.956,545.182
2640,524.347,373.21,495.899,232.96,39.562,524.695,524.347,-29.06,,254.371,279.515,363.109,,,-41.115,211.654,68.113,66.298,,,226.726,545.165
2641,524.173,373.065,495.803,232.532,39.254,524.695,524.173,-29.527,,254.171,279.315,363.009,,,-41.385,211.423,68.145,66.33,,,226.496,545.148
2642,524,372.899,495.687,232.104,38.945,524.695,524,-29.994,,253.971,279.115,362.909,,,-42.401,211.193,68.177,66.361,,,226.266,545.13
2643,523.826,372.751,495.536,231.676,38.637,524.695,523.826,-30.461,,253.771,278.915,362.809,,,-43.416,210.963,68.208,66.393,,,226.036,545.113
2644,523.643,372.595,495.396,231.248,38.329,524.695,523.643,-30.679,,253.571,278.715,362.709,,,-43.838,210.733,68.24,66.425,,,225.806,545.096
2645,523.459,372.445,495.293,230.82,38.02,524.695,523.459,-30.773,,253.371,278.515,362.609,,,-43.838,210.503,68.272,66.456,,,225.576,545.079
2646,523.275,372.302,495.184,230.409,37.673,524.695,523.275,-30.956,,253.171,278.315,362.509,,,-44.093,210.273,68.303,66.488,,,225.346,545.062
2647,523.092,372.124,495.043,229.999,37.327,524.695,523.092,-31.05,,252.971,278.115,362.409,,,-44.348,210.043,68.335,66.52,,,225.116,545.045
2648,522.908,371.954,494.891,229.589,37.018,524.695,522.908,-31.143,,252.771,277.915,362.309,,,-44.604,209.813,68.367,66.551,,,224.886,545.028
2649,522.724,371.752,494.744,229.179,36.71,524.695,522.724,-31.236,,252.571,277.715,362.209,,,-44.859,209.583,68.398,66.583,,,224.656,545.011
2650,522.541,371.557,494.621,228.768,36.402,524.695,522.541,-31.329,,252.371,277.515,362.109,,,-45.143,209.353,68.43,66.614,,,224.426,544.994
2651,522.357,371.382,494.506,228.358,36.093,524.695,522.357,-31.794,,252.171,277.315,362.009,,,-45.426,209.123,68.462,66.646,,,224.196,544.977
2652,522.173,371.229,494.369,228.144,35.785,524.695,522.173,-32.259,,251.971,277.115,361.909,,,-45.71,208.893,68.493,66.678,,,223.966,544.96
2653,521.99,371.081,494.266,227.93,35.477,524.695,521.99,-32.725,,251.771,276.915,361.809,,,-45.993,208.663,68.525,66.709,,,223.736,544.943
2654,521.816,370.884,494.125,227.716,35.13,524.695,521.816,-33.19,,251.571,276.715,361.709,,,-46.277,208.433,68.557,66.741,,,223.506,544.925
2655,521.643,370.733,493.999,227.502,34.783,524.695,521.643,-33.656,,251.371,276.515,361.609,,,-46.561,208.203,68.588,66.773,,,223.276,544.904
2656,521.469,370.536,493.894,227.288,34.475,524.695,521.469,-34.121,,251.171,276.315,361.509,,,-46.844,207.973,68.62,66.804,,,223.046,544.883
2657,521.296,370.404,493.757,227.074,34.166,524.695,521.296,-34.586,,250.971,276.115,361.409,,,-47.128,207.743,68.652,66.836,,,222.816,544.861
2658,521.122,370.23,493.654,226.86,33.858,524.695,521.122,-35.052,,250.771,275.915,361.309,,,-47.639,207.512,68.683,66.868,,,222.586,544.84
2659,520.949,370.033,493.511,226.646,33.549,524.695,520.949,-35.517,,250.571,275.715,361.209,,,-48.149,207.282,68.715,66.899,,,222.356,544.819
2660,520.775,369.832,493.376,226.432,33.241,524.695,520.775,-35.982,,250.371,275.515,361.109,,,-48.66,207.052,68.747,66.931,,,222.126,544.797
2661,520.602,369.657,493.241,226.218,32.933,524.695,520.602,-36.448,,250.171,275.315,361.009,,,-49.199,206.822,68.778,66.96,,,221.896,544.776
2662,520.429,369.511,493.121,226.003,32.586,524.695,520.429,-36.913,,249.971,275.115,360.909,,,-49.738,206.592,68.81,66.989,,,221.666,544.755
2663,520.255,369.332,493.011,225.789,32.239,524.695,520.255,-37.378,,249.771,274.915,360.809,,,-50.276,206.362,68.842,67.017,,,221.436,544.733
2664,520.061,369.161,492.913,225.575,31.931,524.695,520.061,-37.844,,249.571,274.715,360.709,,,-50.815,206.132,68.873,67.046,,,221.206,544.712
2665,519.867,369.021,492.814,225.361,31.622,524.695,519.867,-37.944,,249.371,274.515,360.609,,,-50.815,205.902,68.905,67.075,,,220.976,544.69
2666,519.674,368.842,492.687,225.147,31.314,524.695,519.674,-38.038,,249.171,274.315,360.509,,,-50.815,205.672,68.937,67.104,,,220.746,544.669
2667,519.48,368.69,492.557,224.933,31.006,524.695,519.48,-38.132,,248.971,274.115,360.409,,,-50.815,205.442,68.968,67.133,,,220.516,544.648
2668,519.286,368.522,492.445,224.719,30.697,524.695,519.286,-38.446,,248.771,273.915,360.309,,,-50.815,205.212,69,67.161,,,220.286,544.626
2669,519.092,368.365,492.349,224.523,30.389,524.695,519.092,-38.76,,248.571,273.715,360.209,,,-50.815,204.982,69.032,67.19,,,220.056,544.605
2670,518.924,368.201,492.242,224.327,30.042,524.695,518.898,-39.075,,248.371,273.515,360.109,,,-50.815,204.752,69.063,67.219,,,219.826,544.584
2671,518.796,368.028,492.115,224.131,29.695,524.651,518.704,-39.389,,248.171,273.315,360.009,,,-50.815,204.522,69.095,67.248,,,219.596,544.562
2672,518.668,367.882,491.979,223.934,29.387,524.607,518.51,-39.703,,247.971,273.115,359.909,,,-51.269,204.292,69.124,67.277,,,219.366,544.541
2673,518.541,367.719,491.828,223.738,29.079,524.563,518.331,-40.017,,247.771,272.915,359.809,,,-51.723,204.062,69.153,67.305,,,219.135,544.52
2674,518.413,367.586,491.723,223.542,28.77,524.519,518.219,-40.174,,247.571,272.715,359.709,,,-52.177,203.832,69.181,67.334,,,218.905,544.498
2675,518.285,367.454,491.612,223.31,28.462,524.475,518.107,-40.267,,247.371,272.515,359.609,,,-52.631,203.602,69.21,67.363,,,218.675,544.477
2676,518.158,367.314,491.494,223.078,28.154,524.431,517.995,-40.361,,247.171,272.315,359.509,,,-53.085,203.371,69.239,67.392,,,218.445,544.455
2677,518.03,367.136,491.366,222.846,27.845,524.387,517.882,-40.455,,246.971,272.115,359.409,,,-53.538,203.141,69.268,67.42,,,218.215,544.434
2678,517.903,366.955,491.232,222.614,27.498,524.343,517.77,-40.549,,246.771,271.915,359.309,,,-53.992,202.911,69.296,67.449,,,217.985,544.413
2679,517.775,366.795,491.129,222.382,27.152,524.299,517.658,-40.642,,246.571,271.715,359.209,,,-54.446,202.681,69.325,67.478,,,217.755,544.396
2680,517.647,366.647,490.984,222.151,26.843,524.255,517.546,-40.736,,246.371,271.515,359.109,,,-54.446,202.451,69.354,67.507,,,217.525,544.379
2681,517.52,366.508,490.853,221.954,26.535,524.211,517.433,-40.83,,246.171,271.315,359.009,,,-54.446,202.221,69.383,67.536,,,217.295,544.361
2682,517.392,366.321,490.727,221.758,26.227,524.167,517.321,-41.142,,245.971,271.115,358.909,,,-54.446,201.991,69.412,67.564,,,217.065,544.344
2683,517.264,366.186,490.591,221.562,25.918,524.122,517.209,-41.455,,245.771,270.915,358.809,,,-54.446,201.761,69.44,67.593,,,216.835,544.327
2684,517.137,366.048,490.491,221.366,25.61,524.078,517.086,-41.767,,245.571,270.715,358.709,,,-54.616,201.531,69.469,67.622,,,216.605,544.31
2685,517.009,365.919,490.378,221.17,25.302,524.034,516.964,-42.08,,245.371,270.515,358.609,,,-54.786,201.301,69.498,67.651,,,216.375,544.293
2686,516.882,365.733,490.255,220.955,24.955,523.99,516.841,-42.392,,245.171,270.315,358.509,,,-54.957,201.071,69.527,67.68,,,216.145,544.276
2687,516.754,365.582,490.15,220.741,24.608,523.946,516.719,-42.705,,244.971,270.115,358.409,,,-55.127,200.841,69.556,67.708,,,215.915,544.259
2688,516.626,365.444,490.005,220.527,24.3,523.902,516.597,-43.017,,244.771,269.915,358.309,,,-55.297,200.611,69.584,67.737,,,215.685,544.242
2689,516.499,365.288,489.886,220.313,23.991,523.858,516.474,-43.603,,244.571,269.715,358.209,,,-55.467,200.381,69.613,67.766,,,215.455,544.225
2690,516.371,365.1,489.744,220.099,23.683,523.814,516.352,-43.696,,244.371,269.515,358.109,,,-55.637,200.151,69.642,67.795,,,215.225,544.208
2691,516.243,364.951,489.598,219.885,23.375,523.77,516.229,-44.008,,244.171,269.315,358.009,,,-55.836,199.921,69.671,67.823,,,214.995,544.191
2692,516.116,364.763,489.475,219.671,23.066,523.726,516.107,-44.319,,243.971,269.115,357.909,,,-56.034,199.691,69.699,67.852,,,214.765,544.173
2693,515.988,364.634,489.336,219.457,22.758,523.682,515.984,-44.63,,243.771,268.915,357.809,,,-56.233,199.461,69.728,67.881,,,214.535,544.156
2694,515.862,364.434,489.229,219.454,22.411,523.638,515.862,-44.942,,243.571,268.715,357.709,,,-56.432,199.23,69.757,67.91,,,214.305,544.139
2695,515.74,364.249,489.127,219.454,22.064,523.594,515.74,-45.253,,243.371,268.515,357.609,,,-57.453,199,69.786,67.939,,,214.075,544.122
2696,515.617,364.071,489.011,219.454,21.756,523.55,515.617,-45.538,,243.171,268.315,357.509,,,-58.474,198.77,69.815,67.967,,,213.845,544.105
2697,515.594,363.889,488.891,219.454,21.447,523.506,515.594,-45.631,,242.971,268.115,357.409,,,-59.495,198.54,69.843,67.999,,,213.615,544.088
2698,515.584,363.692,488.763,219.434,21.139,523.462,515.584,-45.724,,242.771,267.915,357.309,,,-60.516,198.31,69.872,68.031,,,213.385,544.071
2699,515.574,363.49,488.643,219.414,20.831,523.418,515.574,-45.817,,242.571,267.715,357.209,,,-61.437,198.08,69.901,68.062,,,213.155,544.054
2700,515.563,363.306,488.5,219.394,20.522,523.374,515.563,-45.91,,242.371,267.515,357.109,,,-61.635,197.85,69.93,68.094,,,212.925,544.037
2701,515.553,363.155,488.371,219.374,20.214,523.33,515.553,-46.22,,242.171,267.315,357.009,,,-61.832,197.62,69.959,68.126,,,212.695,544.02
2702,515.543,362.954,488.25,219.354,19.867,523.286,515.543,-46.53,,241.971,267.115,356.909,,,-62.03,197.39,69.987,68.157,,,212.465,544.003
2703,515.532,362.762,488.137,219.334,19.52,523.242,515.532,-46.841,,241.771,266.915,356.809,,,-62.638,197.16,70.016,68.189,,,212.235,543.981
2704,515.522,362.608,487.998,219.314,19.212,523.198,515.522,-47.151,,241.571,266.715,356.709,,,-62.835,196.93,70.045,68.221,,,212.005,543.96
2705,515.522,362.46,487.902,219.294,18.904,523.154,515.522,-47.461,,241.371,266.515,356.609,,,-63.033,196.7,70.074,68.252,,,211.775,543.938
2706,515.522,362.322,487.75,219.274,18.595,523.11,515.522,-47.771,,241.171,266.315,356.509,,,-63.231,196.47,70.102,68.284,,,211.545,543.917
2707,515.522,362.17,487.611,219.254,18.287,523.066,515.522,-48.082,,240.971,266.115,356.409,,,-63.428,196.24,70.149,68.316,,,211.315,543.896
2708,515.522,361.981,487.493,218.895,17.979,523.022,515.522,-48.826,,240.771,265.915,356.309,,,-63.648,196.01,70.195,68.347,,,211.085,543.874
2709,515.522,361.784,487.345,218.536,17.67,522.978,515.522,-49.571,,240.571,265.715,356.209,,,-63.959,195.78,70.241,68.379,,,210.855,543.853
2710,515.522,361.642,487.195,218.176,17.323,522.934,515.522,-50.315,,240.371,265.515,356.109,,,-64.974,195.55,70.287,68.411,,,210.625,543.832
2711,515.522,361.5,487.093,217.817,16.977,522.89,515.522,-51.06,,240.171,265.315,356.009,,,-65.848,195.319,70.333,68.442,,,210.394,543.81
2712,515.522,361.34,486.983,217.458,16.668,522.846,515.522,-51.804,,239.971,265.115,355.909,,,-65.848,195.089,70.379,68.474,,,210.164,543.789
2713,515.522,361.197,486.873,217.118,16.36,522.802,515.522,-52.549,,239.771,264.914,355.809,,,-66.104,194.859,70.425,68.506,,,209.934,543.768
2714,515.522,360.996,486.761,216.779,16.052,522.758,515.522,-53.293,,239.571,264.714,355.709,,,-66.359,194.629,70.471,68.537,,,209.704,543.746
2715,515.511,360.831,486.613,216.44,15.743,522.714,515.511,-54.038,,239.371,264.514,355.609,,,-66.614,194.399,70.517,68.569,,,209.474,543.725
2716,515.501,360.65,486.5,216.1,15.435,522.67,515.501,-54.783,,239.171,264.314,355.509,,,-66.87,194.169,70.563,68.601,,,209.244,543.703
2717,515.491,360.519,486.371,215.761,15.127,522.406,515.491,-55.527,,238.971,264.114,355.409,,,-67.153,193.939,70.609,68.632,,,209.014,543.682
2718,515.48,360.342,486.265,215.422,14.78,522.142,515.48,-56.267,,238.771,263.914,355.309,,,-67.437,193.709,70.655,68.664,,,208.784,543.661
2719,515.47,360.19,486.141,215.062,14.433,521.942,515.47,-56.361,,238.571,263.714,355.209,,,-67.721,193.479,70.701,68.696,,,208.554,543.639
2720,515.46,360.006,486.037,214.703,14.125,521.678,515.46,-56.454,,238.371,263.514,355.109,,,-68.004,193.249,70.747,68.727,,,208.324,543.618
2721,515.449,359.814,485.932,214.344,13.816,521.414,515.449,-56.548,,238.171,263.314,355.009,,,-68.288,193.019,70.793,68.759,,,208.094,543.597
2722,515.439,359.612,485.832,213.984,13.508,521.151,515.439,-56.642,,237.971,263.114,354.909,,,-68.571,192.789,70.839,68.791,,,207.864,543.575
2723,515.428,359.409,485.719,213.625,13.2,520.887,515.428,-56.736,,237.771,262.914,354.809,,,-68.855,192.559,70.885,68.822,,,207.634,543.554
2724,515.418,359.262,485.613,213.266,12.891,520.623,515.418,-56.829,,237.571,262.714,354.709,,,-69.139,192.329,70.931,68.854,,,207.404,543.533
2725,515.284,359.106,485.471,212.907,12.583,520.36,515.284,-56.923,,237.371,262.514,354.609,,,-69.649,192.099,70.977,68.886,,,207.174,543.511
2726,515.149,358.969,485.337,212.547,12.236,520.096,515.149,-57.017,,237.171,262.314,354.509,,,-70.16,191.869,71.024,68.917,,,206.944,543.49
2727,515.014,358.813,485.232,212.188,11.889,519.832,515.014,-57.111,,236.971,262.114,354.409,,,-70.67,191.639,71.07,68.949,,,206.714,543.473
2728,514.947,358.656,485.119,211.829,11.581,519.568,514.947,-57.204,,236.771,261.914,354.309,,,-71.209,191.409,71.116,68.981,,,206.484,543.456
