t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
1705,472.543,470.476,529.922,429.598,309.731,476.144,472.543,203.015,,415.813,440.177,460.568,,,190.844,149.158,14.548,11.595,12.737,105.186,194.158,532.918
1706,472.511,470.271,529.781,429.339,309.415,475.734,472.511,202.249,,415.613,439.977,460.438,,,190.844,148.788,14.6,11.644,12.287,105.051,193.788,532.891
1707,472.478,470.044,529.601,429.079,309.1,475.324,472.478,201.483,,415.413,439.777,460.308,,,190.844,148.418,14.652,11.693,11.837,104.915,193.418,532.863
1708,472.445,469.836,529.452,428.82,308.785,474.914,472.445,200.717,,415.213,439.577,460.178,,,190.844,148.048,14.703,11.742,11.387,104.78,193.048,532.836
1709,472.413,469.669,529.27,428.56,308.47,474.504,472.413,200.621,,415.013,439.377,460.048,,,190.384,147.678,14.755,11.791,10.937,104.672,192.678,532.809
1710,472.396,469.466,529.098,428.301,308.154,474.093,472.396,200.526,,414.813,439.177,459.918,,,189.923,147.308,14.807,11.84,10.487,104.563,192.308,532.781
1711,472.38,469.244,528.94,428.041,307.8,473.683,472.38,200.43,,414.613,438.977,459.788,,,189.463,146.938,14.859,11.889,10.037,104.455,191.938,532.691
1712,472.364,469.029,528.755,427.782,307.445,473.273,472.364,200.366,,414.413,438.777,459.659,,,189.002,146.568,14.911,11.938,9.587,104.347,191.568,532.574
1713,472.347,468.838,528.597,427.522,307.09,472.849,472.347,200.302,,414.213,438.577,459.529,,,188.541,146.198,14.963,11.987,9.137,104.211,191.198,532.457
1714,472.331,468.675,528.408,427.263,306.775,472.425,472.331,200.238,,414.013,438.377,459.4,,,188.081,145.828,15.014,12.036,8.687,104.076,190.828,532.341
1715,472.315,468.494,528.214,427.003,306.46,472.001,472.315,200.143,,413.813,438.177,459.27,,,187.62,145.458,15.066,12.085,8.237,103.94,190.458,532.224
1716,472.315,468.293,528.058,426.744,306.144,471.577,472.315,200.047,,413.613,437.977,459.141,,,187.16,145.088,15.118,12.134,7.787,103.805,190.088,532.107
1717,472.315,468.079,527.861,426.484,305.829,471.153,472.315,199.951,,413.413,437.777,459.011,,,187.16,144.718,15.17,12.183,7.337,103.805,189.718,531.99
1718,472.315,467.852,527.666,426.225,305.514,470.728,472.315,199.855,,413.213,437.577,458.882,,,187.16,144.348,15.222,12.231,6.887,103.805,189.348,531.874
1719,472.315,467.708,527.515,425.965,305.159,470.304,472.315,199.76,,413.013,437.377,458.753,,,187.16,143.978,15.273,12.28,6.437,103.805,188.978,531.757
1720,472.315,467.501,527.317,425.726,304.804,470.007,472.315,199.664,,412.813,437.177,458.624,,,186.987,143.608,15.325,12.329,5.987,103.805,188.608,531.64
1721,472.204,467.316,527.16,425.486,304.45,469.71,472.315,199.568,,412.613,436.977,458.495,,,186.814,143.238,15.377,12.378,5.537,103.805,188.238,531.524
1722,471.999,467.141,526.99,425.247,304.134,469.413,472.298,199.472,,412.413,436.777,458.366,,,186.641,142.868,15.426,12.427,5.087,103.805,187.868,531.407
1723,471.794,466.919,526.815,425.007,303.819,469.117,472.282,199.377,,412.213,436.577,458.237,,,186.469,142.498,15.475,12.476,4.637,103.805,187.498,531.29
1724,471.589,466.739,526.64,424.768,303.504,468.82,472.266,199.281,,412.013,436.377,458.108,,,186.296,142.128,15.524,12.525,4.187,103.805,187.128,531.174
1725,471.384,466.561,526.466,424.528,303.189,468.523,472.249,199.185,,411.813,436.177,457.979,,,186.123,141.758,15.573,12.574,3.737,103.805,186.758,531.057
1726,471.179,466.381,526.302,424.269,302.873,468.226,472.169,199.089,,411.613,435.977,457.85,,,185.951,141.388,15.622,12.623,3.287,103.805,186.388,530.94
1727,470.974,466.171,526.143,424.009,302.519,467.929,471.939,198.994,,411.413,435.777,457.722,,,185.778,141.018,15.671,12.672,2.837,103.805,186.018,530.823
1728,470.768,465.95,525.998,423.75,302.164,467.618,471.709,198.898,,411.213,435.577,457.593,,,185.576,140.648,15.72,12.721,2.387,103.805,185.648,530.707
1729,470.563,465.747,525.835,423.49,301.809,467.307,471.48,198.802,,411.013,435.377,457.465,,,185.375,140.278,15.768,12.77,1.937,103.728,185.278,530.59
1730,470.358,465.572,525.657,423.231,301.494,466.996,471.25,198.706,,410.813,435.177,457.336,,,185.173,139.908,15.817,12.819,1.487,103.171,184.908,530.473
1731,470.153,465.374,525.52,423.211,301.179,466.685,471.02,198.228,,410.613,434.977,457.208,,,184.137,139.538,15.866,12.868,1.037,102.613,184.538,530.357
1732,469.948,465.166,525.374,423.191,300.863,466.373,470.791,197.749,,410.413,434.777,457.079,,,183.101,139.168,15.915,12.916,0.587,102.082,184.168,530.24
1733,469.743,465.003,525.2,423.171,300.548,466.062,470.561,197.27,,410.213,434.577,456.951,,,182.064,138.798,15.964,12.965,0.137,101.551,183.798,530.123
1734,469.523,464.827,525.057,423.151,300.233,465.751,470.331,196.792,,410.013,434.377,456.823,,,181.028,138.428,16.013,13.014,-0.313,101.02,183.428,530.007
1735,469.303,464.65,524.92,423.131,299.878,465.44,470.102,196.313,,409.813,434.177,456.695,,,179.991,138.058,16.062,13.063,-0.763,100.489,183.058,529.89
1736,469.084,464.516,524.741,423.111,299.523,465.129,469.872,195.834,,409.613,433.977,456.567,,,178.955,137.688,16.111,13.112,-1.213,100.356,182.688,529.773
1737,468.864,464.312,524.598,423.091,299.208,464.818,469.642,195.355,,409.413,433.777,456.439,,,177.919,137.318,16.16,13.161,-1.663,100.223,182.318,529.656
1738,468.644,464.1,524.455,423.071,298.893,464.507,469.396,194.877,,409.213,433.577,456.311,,,176.882,136.948,16.209,13.21,-2.113,100.091,181.948,529.54
1739,468.424,463.931,524.305,423.051,298.578,464.196,469.15,194.398,,409.013,433.377,456.183,,,176.595,136.578,16.258,13.259,-2.563,99.958,181.578,529.423
1740,468.205,463.72,524.141,423.031,298.262,463.885,468.904,193.919,,408.813,433.177,456.055,,,176.307,136.208,16.307,13.308,-3.013,99.825,181.208,529.306
1741,467.999,463.516,523.949,423.031,297.947,463.574,468.658,193.44,,408.613,432.977,455.927,,,176.019,135.839,16.356,13.357,-3.463,99.692,180.839,529.19
1742,467.794,463.364,523.746,423.031,297.632,463.277,468.412,192.962,,408.413,432.777,455.799,,,175.731,135.469,16.405,13.406,-3.913,99.559,180.469,529.073
1743,467.589,463.171,523.587,423.031,297.277,462.98,468.166,192.483,,408.213,432.577,455.672,,,175.443,135.099,16.454,13.455,-4.363,99.427,180.099,528.956
1744,467.384,462.982,523.385,423.031,296.922,462.683,467.936,192.004,,408.013,432.377,455.544,,,175.155,134.729,16.502,13.504,-4.813,99.32,179.729,528.84
1745,467.179,462.829,523.216,423.031,296.607,462.386,467.706,191.525,,407.813,432.177,455.417,,,174.867,134.359,16.551,13.555,-5.263,99.214,179.359,528.723
1746,466.974,462.629,523.048,423.011,296.292,462.089,467.477,191.047,,407.613,431.977,455.289,,,174.867,133.989,16.6,13.607,-5.713,99.108,178.989,528.606
1747,466.769,462.472,522.872,422.991,295.977,461.792,467.247,190.568,,407.413,431.777,455.162,,,174.867,133.619,16.649,13.659,-6.163,98.975,178.619,528.489
1748,466.564,462.272,522.733,422.971,295.661,461.495,467.017,190.089,,407.213,431.577,455.034,,,174.867,133.249,16.698,13.711,-6.613,98.843,178.249,528.373
1749,466.359,462.085,522.59,422.951,295.346,461.184,466.788,189.61,,407.013,431.377,454.907,,,174.867,132.879,16.747,13.763,-7.063,98.71,177.879,528.256
1750,466.154,461.925,522.385,422.931,294.991,460.873,466.558,189.132,,406.813,431.177,454.78,,,174.608,132.509,16.796,13.815,-7.513,98.577,177.509,528.139
1751,465.948,461.75,522.19,422.931,294.637,460.562,466.328,188.653,,406.613,430.977,454.653,,,174.349,132.139,16.845,13.866,-7.963,98.577,177.139,528.023
1752,465.743,461.592,521.99,422.931,294.282,460.251,466.099,188.174,,406.413,430.777,454.526,,,174.09,131.769,16.894,13.918,-8.413,98.458,176.769,527.906
1753,465.538,461.433,521.827,422.931,293.967,459.94,465.869,187.695,,406.213,430.577,454.399,,,173.802,131.399,16.943,13.97,-8.863,97.671,176.399,527.789
1754,465.333,461.207,521.681,422.783,293.651,459.629,465.639,187.217,,406.013,430.377,454.272,,,173.514,131.029,16.992,14.022,-9.313,96.883,176.029,527.673
1755,465.143,461.01,521.539,422.569,293.336,459.318,465.41,186.738,,405.813,430.177,454.145,,,173.226,130.659,17.041,14.074,-9.763,96.123,175.659,527.556
1756,464.952,460.838,521.34,422.462,293.021,459.012,465.18,186.259,,405.613,429.977,454.018,,,172.939,130.289,17.09,14.125,-10.213,95.363,175.289,527.439
1757,464.762,460.625,521.183,422.355,292.706,458.828,464.967,186.163,,405.413,429.777,453.891,,,172.651,129.919,17.173,14.177,-10.663,94.603,174.919,527.322
1758,464.571,460.427,520.997,422.248,292.351,458.645,464.753,186.068,,405.213,429.577,453.764,,,172.363,129.549,17.257,14.229,-11.113,93.816,174.549,527.206
1759,464.381,460.214,520.804,422.141,291.996,458.461,464.54,185.972,,405.013,429.377,453.638,,,172.075,129.179,17.34,14.281,-11.563,93.029,174.179,527.089
1760,464.19,460.074,520.644,422.034,291.641,458.277,464.327,185.876,,404.813,429.177,453.511,,,171.787,128.809,17.424,14.333,-12.013,92.242,173.809,526.972
1761,464,459.847,520.457,421.927,291.326,458.093,464.114,185.812,,404.613,428.977,453.385,,,171.269,128.439,17.507,14.384,-12.463,91.455,173.439,526.856
1762,463.795,459.704,520.263,421.677,291.011,457.909,463.9,185.748,,404.413,428.777,453.258,,,170.751,128.069,17.59,14.436,-12.913,90.396,173.069,526.739
1763,463.59,459.523,520.115,421.428,290.696,457.726,463.671,185.685,,404.213,428.577,453.132,,,170.232,127.699,17.674,14.488,-13.363,89.338,172.699,526.622
1764,463.385,459.377,519.957,421.178,290.38,457.542,463.441,185.589,,404.013,428.377,453.005,,,169.685,127.329,17.757,14.54,-13.813,88.279,172.329,526.506
1765,463.179,459.194,519.753,420.928,290.065,457.358,463.211,185.493,,403.813,428.177,452.879,,,169.139,126.959,17.841,14.592,-14.263,87.22,171.959,526.389
1766,462.974,459,519.557,420.678,289.71,457.174,462.982,185.397,,403.613,427.977,452.753,,,168.592,126.589,17.924,14.643,-14.713,86.162,171.589,526.272
1767,462.752,458.793,519.365,420.429,289.356,456.99,462.752,185.302,,403.413,427.777,452.627,,,168.045,126.219,18.008,14.695,-15.163,85.103,171.219,526.155
1768,462.522,458.59,519.226,420.179,289.001,456.807,462.522,185.206,,403.213,427.577,452.501,,,168.045,125.849,18.091,14.747,-15.613,84.045,170.849,526.039
1769,462.293,458.421,519.059,419.929,288.686,456.623,462.293,185.11,,403.013,427.377,452.375,,,168.045,125.479,18.175,14.799,-16.063,82.986,170.479,525.922
1770,462.063,458.268,518.867,419.68,288.37,456.439,462.063,185.014,,402.813,427.177,452.249,,,168.045,125.109,18.258,14.851,-16.513,81.9,170.109,525.805
1771,461.833,458.116,518.676,419.43,288.055,456.255,461.833,184.919,,402.613,426.977,452.123,,,168.045,124.739,18.342,14.903,-16.963,80.815,169.739,525.689
1772,461.604,457.944,518.503,419.18,287.74,456.071,461.604,184.823,,402.413,426.777,451.997,,,168.045,124.369,18.425,14.954,-17.413,79.729,169.369,525.572
1773,461.374,457.81,518.318,418.93,287.424,455.888,461.374,184.727,,402.213,426.577,451.871,,,168.045,123.999,18.509,15.006,-17.863,78.67,168.999,525.455
1774,461.144,457.597,518.116,418.681,287.07,455.704,461.144,184.631,,402.013,426.377,451.746,,,168.045,123.629,18.592,15.058,-18.313,77.611,168.629,525.339
1775,460.915,457.37,517.974,418.431,286.715,455.52,460.915,184.536,,401.813,426.177,451.62,,,167.584,123.259,18.676,15.11,-18.763,76.552,168.259,525.222
1776,460.685,457.208,517.814,418.181,286.4,455.336,460.685,184.44,,401.613,425.977,451.495,,,167.123,122.889,18.759,15.162,-19.213,75.493,167.889,525.105
1777,460.455,457.04,517.668,417.931,286.085,455.152,460.455,184.344,,401.413,425.777,451.369,,,166.663,122.519,18.843,15.213,-19.663,74.435,167.519,524.988
1778,460.226,456.877,517.479,417.682,285.769,454.954,460.226,184.248,,401.213,425.577,451.244,,,166.202,122.149,18.926,15.265,-20.113,73.376,167.149,524.872
1779,459.996,456.673,517.313,417.414,285.454,454.756,459.996,184.153,,401.013,425.377,451.118,,,165.742,121.779,19.009,15.317,-20.563,72.317,166.779,524.755
1780,459.766,456.486,517.167,417.147,285.139,454.559,459.766,183.834,,400.812,425.177,450.993,,,165.281,121.409,19.093,15.369,-21.013,71.26,166.409,524.638
1781,459.537,456.267,517.002,416.879,284.823,454.361,459.537,183.514,,400.612,424.977,450.868,,,164.82,121.039,19.176,15.418,-21.463,71.043,166.039,524.522
1782,459.291,456.122,516.84,416.612,284.469,454.163,459.291,183.195,,400.412,424.776,450.743,,,164.36,120.669,19.26,15.467,-21.913,70.484,165.669,524.405
1783,459.044,455.945,516.678,416.344,284.114,453.965,459.044,182.876,,400.212,424.576,450.618,,,164.36,120.299,19.343,15.516,-22.363,69.428,165.299,524.288
1784,458.798,455.736,516.493,416.005,283.799,453.767,458.798,182.557,,400.012,424.376,450.493,,,164.36,119.929,19.427,15.565,-22.813,68.374,164.929,524.172
1785,458.552,455.534,516.325,415.646,283.483,453.583,458.552,182.238,,399.812,424.176,450.368,,,164.36,119.559,19.51,15.613,-23.263,68.157,164.559,524.007
1786,458.306,455.37,516.165,415.287,283.168,453.399,458.306,181.472,,399.612,423.976,450.243,,,164.187,119.189,19.594,15.662,-23.713,67.94,164.189,523.842
1787,458.06,455.195,516.035,414.927,282.853,453.215,458.06,180.706,,399.412,423.776,450.118,,,164.014,118.819,19.677,15.711,-24.163,67.723,163.819,523.677
1788,457.831,455.007,515.897,414.568,282.538,453.032,457.831,179.94,,399.212,423.576,449.993,,,163.842,118.449,19.761,15.76,-24.613,67.534,163.449,523.513
1789,457.601,454.812,515.695,414.209,282.183,452.848,457.601,179.174,,399.012,423.376,449.868,,,163.669,118.079,19.844,15.809,-25.063,67.344,163.079,523.348
1790,457.371,454.632,515.497,413.849,281.828,452.664,457.371,178.408,,398.812,423.176,449.744,,,163.496,117.709,19.928,15.858,-25.513,67.155,162.709,523.183
1791,457.142,454.49,515.315,413.49,281.474,452.48,457.142,177.642,,398.612,422.976,449.619,,,163.323,117.339,20.011,15.907,-25.963,66.965,162.339,523.018
1792,456.912,454.303,515.182,413.151,281.158,452.296,456.912,176.876,,398.412,422.776,449.495,,,163.151,116.969,20.095,15.956,-26.413,66.748,161.969,522.854
1793,456.682,454.147,514.981,412.812,280.843,452.296,456.682,176.11,,398.212,422.576,449.37,,,162.978,116.599,20.178,16.005,-26.863,66.531,161.599,522.689
1794,456.551,453.991,514.78,412.472,280.528,452.141,456.551,175.344,,398.012,422.376,449.246,,,162.776,116.229,20.262,16.054,-27.313,66.315,161.229,522.524
1795,456.42,453.81,514.606,412.133,280.212,451.957,456.42,174.578,,397.812,422.176,449.121,,,162.575,115.859,20.345,16.103,-27.763,66.098,160.859,522.359
1796,456.289,453.649,514.45,411.794,279.897,451.957,456.289,173.812,,397.612,421.976,448.997,,,162.373,115.489,20.428,16.152,-28.213,65.908,160.489,522.195
1797,456.157,453.485,514.289,411.434,279.542,451.957,456.157,173.046,,397.412,421.776,448.873,,,161.337,115.119,20.512,16.201,-28.663,65.719,160.119,522.03
1798,456.026,453.311,514.128,411.075,279.188,451.899,456.026,172.28,,397.212,421.576,448.749,,,160.301,114.749,20.595,16.25,-29.113,65.529,159.749,521.865
1799,455.895,453.133,513.983,410.716,278.833,451.716,455.895,171.514,,397.012,421.376,448.625,,,159.264,114.379,20.679,16.299,-29.563,65.34,159.379,521.701
1800,455.747,452.943,513.833,410.356,278.518,451.533,455.747,170.748,,396.812,421.176,448.501,,,158.228,114.009,20.762,16.347,-30.013,65.123,159.009,521.536
1801,455.6,452.727,513.686,409.997,278.202,451.533,455.6,169.982,,396.612,420.976,448.377,,,157.192,113.639,20.846,16.396,-30.463,64.906,158.639,521.371
1802,455.452,452.576,513.52,409.638,277.887,451.533,455.452,169.216,,396.412,420.776,448.253,,,156.155,113.269,20.929,16.445,-30.913,64.689,158.269,521.206
1803,455.304,452.367,513.393,409.279,277.572,451.533,455.304,169.12,,396.212,420.576,448.129,,,155.119,112.899,21.013,16.494,-31.363,64.689,157.899,521.042
1804,455.157,452.23,513.209,408.919,277.257,451.533,455.157,169.024,,396.012,420.376,448.005,,,154.083,112.529,21.096,16.543,-31.813,64.689,157.529,520.877
1805,455.009,452.074,513.053,408.56,276.902,451.533,455.009,168.929,,395.812,420.176,447.881,,,153.795,112.159,21.18,16.592,-32.263,64.689,157.159,520.712
1806,454.861,451.933,512.881,408.201,276.547,451.533,454.861,168.865,,395.612,419.976,447.757,,,153.507,111.789,21.263,16.641,-32.713,64.689,156.789,520.547
1807,454.714,451.764,512.715,407.841,276.193,451.533,454.714,168.801,,395.412,419.776,447.634,,,153.219,111.419,21.347,16.69,-33.163,64.689,156.419,520.383
1808,454.566,451.615,512.557,407.482,275.877,451.533,454.566,168.737,,395.212,419.576,447.51,,,152.931,111.049,21.43,16.739,-33.613,64.689,156.049,520.218
1809,454.418,451.426,512.411,407.123,275.562,451.533,454.418,168.641,,395.012,419.376,447.387,,,152.643,110.679,21.514,16.788,-34.063,64.689,155.679,520.053
1810,454.271,451.254,512.251,406.764,275.247,451.533,454.271,168.546,,394.812,419.176,447.263,,,152.355,110.309,21.597,16.837,-34.513,64.689,155.309,519.888
1811,454.123,451.085,512.098,406.404,274.931,451.533,454.123,168.45,,394.612,418.976,447.14,,,152.067,109.939,21.681,16.886,-34.963,64.689,154.939,519.724
1812,453.975,450.879,511.902,406.045,274.616,451.533,453.975,168.354,,394.412,418.776,447.016,,,152.067,109.569,21.764,16.935,-35.413,64.689,154.569,519.559
1813,453.844,450.668,511.768,405.686,274.261,451.533,453.844,168.258,,394.212,418.576,446.893,,,152.067,109.199,21.847,16.984,-35.863,64.689,154.199,519.394
1814,453.713,450.476,511.62,405.326,273.907,451.533,453.713,168.163,,394.012,418.376,446.77,,,152.067,108.829,21.931,17.033,-36.313,64.689,153.829,519.23
1815,453.582,450.311,511.454,404.967,273.552,451.547,453.582,168.067,,393.812,418.176,446.647,,,152.067,108.459,22.014,17.081,-36.763,64.689,153.459,519.065
1816,453.451,450.127,511.276,404.608,273.237,451.561,453.451,167.971,,393.612,417.976,446.524,,,151.808,108.089,22.098,17.165,-37.213,64.689,153.089,518.9
1817,453.319,449.934,511.14,404.249,272.921,451.575,453.319,167.875,,393.412,417.776,446.401,,,151.549,107.719,22.181,17.248,-37.663,64.689,152.719,518.735
1818,453.188,449.737,510.949,403.909,272.606,451.59,453.188,167.78,,393.212,417.576,446.278,,,151.29,107.349,22.265,17.332,-38.113,64.418,152.349,518.571
1819,453.154,449.556,510.797,403.57,272.291,451.604,453.154,167.684,,393.012,417.376,446.155,,,151.002,106.979,22.348,17.415,-38.563,63.818,151.979,518.406
1820,452.959,449.335,510.622,403.231,271.976,451.618,452.959,167.588,,392.812,417.176,446.032,,,150.714,106.609,22.432,17.499,-39.013,62.783,151.609,518.241
1821,452.763,449.147,510.448,402.891,271.621,451.632,452.763,167.492,,392.612,416.976,445.909,,,150.427,106.239,22.515,17.582,-39.463,62.571,151.239,518.076
1822,452.551,449.003,510.244,402.552,271.266,451.646,452.551,167.397,,392.412,416.776,445.786,,,150.139,105.869,22.599,17.666,-39.913,62.358,150.869,517.912
1823,452.338,448.855,510.055,402.193,270.951,451.646,452.338,167.301,,392.212,416.576,445.664,,,149.851,105.499,22.682,17.749,-40.363,62.146,150.499,517.747
1824,452.126,448.706,509.85,401.833,270.636,451.646,452.126,167.205,,392.012,416.376,445.541,,,149.563,105.129,22.766,17.833,-40.813,61.96,150.129,517.582
